late_payments_90d,credit_history_years,oldest_account_age,open_credit_accounts,hard_inquiries_last_6m,debt_to_income,loan_to_income,delinquencies_last_12m,delinquency_ratio,utilization_to_income,default
1,19,15,11,2,0.1866696572036031,0.3198846422145678,0,0.0,1.1146254955735893e-05,0
1,3,2,10,2,0.23190858067397618,0.18990925836857242,1,0.1,5.346787880267266e-06,0
0,1,24,8,3,0.3332001557435461,0.14395840227562529,0,0.0,1.5533058529895325e-05,0
0,12,8,7,5,0.26810971720952065,0.3025342752126815,1,0.14285714285714285,5.012001946062135e-06,0
0,17,22,4,0,0.411840367903227,0.08366407682097357,0,0.0,8.44843963450872e-06,0
0,9,9,9,4,0.4506424533777526,0.1341180296728699,2,0.2222222222222222,1.1474336989639204e-05,1
0,14,6,3,4,0.5253895140503071,0.562512785372604,2,0.6666666666666666,1.0705807031659174e-05,1
0,4,7,5,5,0.18374240497197436,0.22637948146812725,2,0.4,2.0711963929766558e-05,1
3,19,17,9,5,0.3604216773169508,0.2905484721781227,2,0.2222222222222222,6.907110526408715e-06,1
0,4,14,10,2,0.33642040497755127,0.17077129959587287,4,0.4,1.2570176286652185e-05,1
1,19,2,11,0,0.3525002565536654,0.1428528511999681,0,0.0,1.3330073019198585e-05,0
0,5,16,4,2,0.1218886145777551,0.6097977476160086,1,0.25,1.3889040142264703e-05,0
0,9,19,5,0,0.5413235856954711,0.25203891419544733,0,0.0,9.127314821609182e-06,0
1,19,19,4,1,0.36899580205239135,0.268095009582181,4,1.0,1.6581477300640732e-05,1
0,16,15,6,1,0.02837938049246593,0.2891476852868887,3,0.5,6.130221712543108e-06,0
1,10,18,2,5,0.7890443094446227,0.3886975897771872,1,0.5,1.5702323648145136e-05,1
0,1,15,4,0,0.3419560167829302,0.11298705485094612,1,0.25,3.3742022221251458e-06,0
1,14,10,11,0,0.9596632068121062,0.4825082857101109,0,0.0,2.150658741327976e-06,0
1,12,9,10,2,0.4953756642498402,0.4021712899102663,1,0.1,5.895076393348545e-06,0
0,13,3,10,2,0.14655223775425105,0.20908400164813631,0,0.0,4.7900547411386476e-06,0
1,3,23,4,1,0.36181494314806284,0.5065095228899975,3,0.75,3.7116996806653246e-05,1
0,11,14,11,4,0.15032075353380972,0.05608984277914372,3,0.2727272727272727,8.323175543717373e-06,1
0,1,15,10,3,0.15752094898083338,0.9677415100414369,2,0.2,8.692084539466054e-06,0
0,6,8,10,1,0.26028090474944565,0.2466980510651074,2,0.2,8.532823393850964e-06,0
4,4,21,3,0,0.4195528939508477,0.7905868860835876,0,0.0,1.5708606390021664e-06,0
0,19,16,8,5,0.3888157583711217,0.4423746667600983,0,0.0,7.630889851446834e-06,0
0,13,14,6,0,0.38605913495082456,0.25059979931389137,0,0.0,9.720843105323745e-06,0
1,17,16,6,1,0.4405409217828927,0.07400774666287774,0,0.0,4.3557320234035115e-06,0
0,7,7,11,2,0.04611025078513792,0.3895112804081614,0,0.0,7.585953395807782e-06,0
2,1,5,3,2,0.3953200398304054,0.449386700787794,3,1.0,6.302661211569791e-06,1
0,7,19,10,0,0.446952523791595,0.3215886638195215,0,0.0,1.2718237559028571e-05,0
2,6,7,3,5,0.14812739548636233,0.47937890745003675,1,0.3333333333333333,1.0486883099353622e-05,1
1,18,11,3,4,0.41067956758934937,0.3154900124748519,0,0.0,8.786682518416054e-06,0
0,16,15,7,4,0.2977201005678456,0.23249511681479706,1,0.14285714285714285,8.731250906440002e-06,0
0,9,13,8,4,0.2673915645152395,0.1511813182265898,0,0.0,1.2431589773439905e-05,0
2,16,13,3,1,0.3561075133296302,0.4720182928293972,1,0.3333333333333333,1.674769672007002e-05,1
0,13,14,4,0,0.44408057351506064,0.1665940783839735,2,0.5,9.49061610037419e-06,0
2,14,18,3,4,0.359143524532729,0.07951729251712657,2,0.6666666666666666,7.0817037574617645e-06,1
1,17,15,9,1,0.2467345136156186,0.36033611793174103,0,0.0,6.161864783130899e-06,0
2,12,13,9,3,0.23633454698937503,0.22979235656935654,0,0.0,2.189205205052254e-06,0
3,14,17,9,3,0.22470383409693076,0.029528704183938975,0,0.0,5.148638679630732e-06,1
0,10,14,11,0,1.3220013533246164,1.4395587404476036,2,0.18181818181818182,2.8525782577974275e-05,0
0,12,5,2,4,0.23649550444224637,0.3602591683987255,2,1.0,3.5946077478640547e-07,0
0,13,16,8,3,0.7056722086894983,0.4593099870184803,4,0.5,6.799120955133573e-06,1
0,7,5,5,0,0.104968028834998,0.3629484694858357,1,0.2,2.5147011352404526e-06,0
1,7,17,8,4,0.3728003601449253,0.3588999003033402,1,0.125,1.4798952747375088e-05,1
0,2,8,11,2,0.17814278649127024,0.04414102980504941,0,0.0,1.4219741518500281e-05,0
0,1,17,11,0,0.3938874441114299,0.6291491118918613,2,0.18181818181818182,9.114495954603284e-06,0
1,1,11,4,2,0.2754656897421905,0.26687394363384037,1,0.25,1.5769828251708203e-05,1
1,3,22,11,2,0.3951534564707749,0.11474405527722514,1,0.09090909090909091,6.187905232318018e-07,0
0,4,11,8,3,0.276179270799464,0.5421958030226768,6,0.75,5.062013707523982e-07,1
0,12,18,4,1,0.309699904461532,0.5086234682158717,0,0.0,2.2021840419604535e-06,0
1,18,18,8,4,0.7254704616750314,0.23643308382027492,0,0.0,3.194340912202686e-07,0
2,18,17,3,3,0.049635090530694245,0.5211804853224367,1,0.3333333333333333,1.5235955722354524e-05,1
2,10,20,3,3,0.5169192937334635,0.35788241572597895,2,0.6666666666666666,1.0108175513003342e-05,1
0,17,3,3,1,0.663738979855063,0.9082167107013724,0,0.0,1.0073099163704481e-05,0
0,1,11,3,5,0.4402276511130076,0.14007659030657754,1,0.3333333333333333,1.0576499781901267e-05,1
2,18,6,10,2,0.2341667431829902,0.08969002468812051,2,0.2,9.022723493237784e-06,1
3,5,16,7,0,0.2670777325042402,0.2008330031148672,0,0.0,1.2450576566395994e-05,1
2,8,12,8,1,0.3977770054391767,0.22464298317716197,3,0.375,7.435900373089824e-06,1
0,12,7,6,3,0.43329980104249743,0.11891257867202375,1,0.16666666666666666,1.1727431295544166e-05,0
0,7,17,3,2,0.057381515010320495,0.20065616035594303,1,0.3333333333333333,6.605201615972983e-06,0
0,2,21,3,4,0.7875651348883854,0.3364214173285701,2,0.6666666666666666,3.124928429735443e-06,0
1,9,12,11,3,0.404366720440866,0.20563302212696655,4,0.36363636363636365,1.3887830925988654e-05,1
1,10,5,11,2,0.37122061394633493,0.38286965388252026,1,0.09090909090909091,1.496217214322457e-05,1
1,10,4,2,0,0.25465584090781634,0.40121554509377344,1,0.5,5.605445120500117e-06,0
1,16,9,7,5,0.34251376363241703,0.3315364237922215,2,0.2857142857142857,9.26790049564577e-06,1
3,11,14,9,4,0.3033848902636495,0.40339458352270474,2,0.2222222222222222,1.2746636527764678e-06,1
0,19,3,5,3,0.1899730238117064,0.32037168825490503,1,0.2,5.989738365932926e-06,0
0,1,12,9,2,0.5872399892041307,0.8074804279244644,0,0.0,1.2449718483840515e-05,0
1,9,2,9,0,0.6409620820962402,0.5850576479900144,1,0.1111111111111111,7.892954803320441e-06,0
1,8,4,3,1,0.379728286985632,0.3875644979070879,0,0.0,1.3497349869408059e-05,0
0,18,12,5,0,0.12253968258058368,0.26516520873500526,0,0.0,7.966260288723634e-06,0
1,1,15,9,4,0.2500175978379927,0.3701523836828546,1,0.1111111111111111,5.3141102045404e-06,1
1,5,10,8,1,0.3844745408790482,0.024093290701899608,2,0.25,7.30010570863714e-06,0
1,8,16,5,3,0.22359661340228057,0.270940680345757,1,0.2,3.913327383489452e-06,0
1,1,14,10,3,0.40334131285935754,0.4881051892545639,0,0.0,9.734248256420809e-06,0
2,7,14,7,4,0.20907030948185562,0.05425075514047372,3,0.42857142857142855,3.7753453391005546e-06,1
0,12,18,8,0,0.2394106472682962,0.42199674818384364,0,0.0,1.1760115626288955e-05,0
0,6,3,2,4,0.1613310183243697,0.4372059255077521,1,0.5,4.275042607597509e-06,0
0,3,5,4,4,0.46128403299255294,0.34673811109697456,1,0.25,1.4204313995283516e-05,1
4,1,18,6,3,0.42689474545875344,0.07868585261051911,1,0.16666666666666666,8.357440793781345e-06,1
0,4,15,11,0,0.11387398879489528,0.4342856585608335,0,0.0,7.926862734299878e-06,0
1,17,9,5,4,0.16575959170273122,0.16656773474259595,2,0.4,9.411168691571366e-06,1
2,7,17,4,1,0.5925744542668062,0.11599927582056328,2,0.5,4.711797347773017e-06,1
2,12,5,3,2,0.3677404560889257,0.44560572617168714,1,0.3333333333333333,9.171351832114669e-06,1
1,1,4,3,3,0.16248026582975167,0.3584038241289578,2,0.6666666666666666,5.940333541495332e-06,1
1,17,9,4,4,0.3259552729082978,0.20676630640161497,1,0.25,8.90068906374039e-06,1
0,6,5,8,0,0.587911159469642,0.3042571270826691,1,0.125,1.6561416272783248e-05,0
1,7,15,10,5,0.7457874543937452,0.8160931212626164,1,0.1,6.0730947696899595e-06,1
1,17,21,3,4,0.2936646682147829,0.1435032510926192,1,0.3333333333333333,7.022802858590409e-06,1
0,5,19,9,5,0.5489477148296442,0.18667968264332804,0,0.0,9.760548800028262e-06,0
1,13,23,7,1,0.32855200751344027,0.4928090847128506,1,0.14285714285714285,7.848616038065546e-06,0
3,9,12,6,0,0.6165596724348911,0.4376082665767466,2,0.3333333333333333,1.6079109521934432e-05,1
0,9,16,7,0,0.330842687332037,0.2917053529085849,1,0.14285714285714285,6.390221175290886e-06,0
1,8,22,10,5,0.4244521308257295,0.3134099234400457,0,0.0,9.392306910154354e-06,0
0,2,22,6,0,0.3308454427986302,0.2912810168066855,1,0.16666666666666666,6.100243009306776e-06,0
2,8,23,11,1,0.33799119829898366,0.39725830917358274,0,0.0,5.413402194619022e-06,0
1,6,22,3,1,0.05941322310388317,0.4154519882546023,2,0.6666666666666666,3.828198187440724e-06,0
0,2,5,5,5,0.25248079015579084,0.4864088670911993,2,0.4,3.6224036804094987e-07,0
1,5,19,11,1,0.15217587594237633,0.3635455311528928,1,0.09090909090909091,3.3942039913328655e-06,0
0,17,15,10,2,0.15733997499003888,0.3613040594790851,2,0.2,4.271745520001934e-06,0
0,13,10,5,3,0.5333976665312896,0.3708418365103366,1,0.2,1.812351810043959e-05,0
1,18,2,11,3,0.5086188091131428,0.3933416785293563,2,0.18181818181818182,7.22494384406475e-06,1
1,19,2,5,4,0.023893665558207402,0.32960093897420456,3,0.6,2.966160136165803e-06,1
1,5,22,4,4,0.2873740949478626,0.16536036338977603,1,0.25,1.1517619238250166e-05,1
3,17,13,6,1,0.8654310614800144,0.7608972641206004,1,0.16666666666666666,8.670405464312733e-06,1
1,18,4,2,4,0.15421326892696824,0.4300023110633293,2,1.0,1.608569731690025e-05,1
1,19,6,11,1,0.09847764921821182,0.25219492617066763,0,0.0,1.144041026815968e-05,0
0,4,14,6,4,0.4213677312247295,0.241403066357068,0,0.0,5.770165379213037e-06,0
0,9,22,6,5,0.16355505818490623,0.3859458673058732,0,0.0,1.2472160299233341e-05,0
0,9,12,6,4,0.1139313034869764,0.39884635933577417,1,0.16666666666666666,2.6998607433120992e-06,0
0,14,21,7,2,0.24824308740412085,0.25683582074227645,1,0.14285714285714285,8.803824479898222e-06,0
2,12,5,5,5,0.3848986129461307,0.5601730065455249,1,0.2,1.4349449744247613e-05,1
1,3,6,5,5,0.29254426679305856,0.33744040776411577,1,0.2,4.195064887100848e-06,1
2,6,4,2,4,0.6532787442799312,0.8659100570965933,0,0.0,7.826062159470489e-06,0
0,4,16,7,5,0.12511710149462568,0.33239532765978697,1,0.14285714285714285,1.0729300723831589e-05,1
0,15,20,3,0,0.3978799000574551,0.36042337442609823,3,1.0,6.4763226153126514e-06,0
1,13,10,11,2,0.6212332561149393,0.5773130101982286,1,0.09090909090909091,4.754987453517149e-06,0
0,2,23,5,3,0.33137076372141605,0.09036298426829695,0,0.0,1.4968695477285731e-05,0
2,15,18,4,4,0.32833393695797175,0.17344945931864134,0,0.0,2.9427887684626332e-06,0
1,13,20,10,3,0.5020391679470054,0.4485698269285204,2,0.2,1.1932453375027364e-05,1
0,5,15,6,5,0.3278529509861607,0.3314018888844633,0,0.0,1.768365288255678e-07,0
0,4,6,4,5,0.25366496545484707,0.11851517034758752,1,0.25,1.9594547786329622e-05,1
0,1,23,5,3,0.4751446155073317,0.10762660357168939,0,0.0,2.4222196849211714e-07,0
0,7,11,6,0,0.3170514540655183,0.5367881249549284,1,0.16666666666666666,1.780888029384461e-05,0
0,2,5,4,5,0.43530731367036785,0.24417399272259585,1,0.25,1.9340495894564494e-06,0
1,4,15,5,0,0.4270374032026707,0.49590682103649225,2,0.4,5.768436993155913e-06,0
1,15,6,11,5,0.5294831724930562,0.14864613270971389,2,0.18181818181818182,1.5316372081016734e-05,1
0,8,12,5,1,0.2832017367017352,0.4744715027902808,1,0.2,1.1452264019028182e-05,0
0,8,24,4,3,0.326742680442786,0.2892609388056196,1,0.25,1.2578017788084452e-05,0
3,11,19,3,5,0.4254016522036437,0.39480795668050056,0,0.0,1.6965364314845233e-05,1
0,4,13,4,3,0.6189808154116063,0.2145813195191128,2,0.5,7.029569467141818e-06,0
0,6,15,9,5,0.05595400325236522,0.20558581365454592,4,0.4444444444444444,3.3303158039196694e-06,1
2,13,12,7,2,0.2108628928554298,0.22760024443022703,3,0.42857142857142855,6.071243791286229e-06,1
0,19,19,2,5,0.4371548022003423,0.43385033321288713,3,1.5,7.5662853090722865e-06,1
1,7,22,4,5,0.4379906386066017,0.3789561935465855,2,0.5,8.140721111683338e-06,1
2,13,23,2,2,0.3581586763508748,0.2854137134302161,2,1.0,1.2763895200835255e-05,1
2,7,6,4,4,0.44546711511886233,0.43958599759062444,3,0.75,1.8079804675342554e-05,1
0,1,19,7,3,0.19664264191875974,0.20390013695570644,0,0.0,1.4011406947797426e-05,0
3,3,6,3,0,0.21580044771792412,0.36809463791713015,3,1.0,7.663943806043279e-06,1
4,4,2,8,1,0.7666577002641736,0.6846039669085453,1,0.125,2.2318745387047843e-05,1
0,14,18,10,1,0.8390289513845699,0.88318294939249,1,0.1,2.3964004469745632e-05,0
2,16,23,10,4,0.38483257522555503,0.6572221288464183,2,0.2,4.731461214251211e-06,1
0,8,24,6,3,0.2608561503740585,0.23353090325236084,1,0.16666666666666666,4.3743227724902896e-06,0
1,11,20,2,3,0.12,0.8098224985736344,0,0.0,4.426456623868195e-05,0
1,11,20,4,5,0.21460992287946887,0.32884658705236686,2,0.5,8.245462032490709e-06,1
0,17,11,7,4,0.46720519452269577,0.5824020455679982,3,0.42857142857142855,7.179395246604792e-05,1
0,4,23,6,2,0.18431127566202826,0.3358663922943048,2,0.3333333333333333,1.2127758677659483e-05,1
0,14,19,6,3,0.3909132591569409,0.6152458737348351,0,0.0,5.879445573190448e-06,0
2,11,7,8,4,0.923423442693583,0.5332017736495203,0,0.0,2.5519848651107674e-05,1
1,11,19,9,5,0.4296998636203388,0.21882969217695783,2,0.2222222222222222,7.620178104258701e-06,1
2,16,4,5,4,0.21416336688419732,0.3785100924929863,2,0.4,1.9392647335508815e-06,1
0,6,8,8,2,0.510351077888842,0.5819730680604915,2,0.25,9.69732084421579e-06,0
0,14,2,4,2,0.5550121844649281,0.6585660988140632,0,0.0,6.227912542363935e-06,0
2,7,2,11,5,0.5106469157530132,0.49489049305336485,1,0.09090909090909091,1.9904910925635074e-05,1
0,19,3,10,2,0.4046410466153267,0.4001719642455186,1,0.1,8.090162539108428e-06,0
1,11,12,8,3,1.1409249259593959,0.6933545347597827,1,0.125,4.960376205336494e-06,0
0,13,5,11,3,0.6506078116266729,0.5866230076098282,1,0.09090909090909091,2.1870185220733383e-05,0
1,18,13,2,4,0.13419977895045213,0.6476558083523222,1,0.5,2.1090663883932318e-05,1
2,9,4,9,4,1.2079547821450145,1.2211648517045022,1,0.1111111111111111,2.326631454540697e-05,1
0,17,6,2,0,0.044027780794254574,0.6276097320916313,1,0.5,1.2830576478919489e-05,0
0,1,21,3,1,0.21384935710959643,0.2989826972256668,0,0.0,4.952213299524202e-06,0
2,7,19,2,5,0.4619616753771846,0.57078266148571,4,2.0,1.3745738820507958e-06,1
2,2,11,7,4,0.27748432103775694,0.39572922185392084,0,0.0,9.996133761437162e-06,1
2,8,23,11,1,0.4253145741362598,0.23939542411191544,4,0.36363636363636365,3.5079631836163667e-07,1
1,14,15,9,1,0.3720934401267441,0.2525200463811134,1,0.1111111111111111,1.7887773864355592e-05,0
1,2,8,2,2,0.23237142621063164,0.09739364271431843,1,0.5,8.472431235773629e-06,0
3,13,6,8,2,1.1976821976505645,0.4398320511159079,0,0.0,5.235061779520272e-06,0
0,2,18,11,0,0.27964190038008047,0.41894937861228204,0,0.0,2.3784337583135994e-06,0
1,4,9,11,2,0.8985586420554625,1.0792170828100405,1,0.09090909090909091,2.3313659114904364e-05,0
1,6,2,7,5,0.4902502572027134,0.8444087640925281,1,0.14285714285714285,6.6261117808940195e-06,1
0,5,16,7,0,0.4171126872507063,0.5252589406196922,1,0.14285714285714285,9.18190764855633e-06,0
2,19,17,2,2,0.2248633070907249,0.3967330356951372,0,0.0,7.0317956154567846e-06,0
1,6,5,3,5,0.18764760944497688,0.3822136313048717,2,0.6666666666666666,9.41372005414251e-06,1
1,16,24,5,4,0.23028133840305526,0.08153804330313609,2,0.4,1.0652731181960506e-05,1
2,6,6,4,3,0.5098371003296753,0.39747882596704065,2,0.5,3.7023070155302855e-07,1
0,15,6,8,0,0.47441597230016275,0.4306369300812452,0,0.0,2.1005429780409198e-05,0
1,5,2,3,2,0.3248975316719882,0.21873028370538705,0,0.0,3.57044661564153e-06,0
1,4,18,8,1,0.0660589730758191,0.40969881311315265,0,0.0,1.1473993738396682e-05,0
2,16,22,2,3,0.1361616258403462,0.04654834012121306,2,1.0,1.0268103878966959e-05,1
0,14,6,10,1,0.41523913906380233,0.4426340057285699,1,0.1,1.1264628754335158e-05,0
1,4,3,6,5,0.171220871900889,0.5398272271110475,2,0.3333333333333333,5.673209734749974e-06,1
1,15,13,9,2,0.25050494442811244,0.3480255855235096,5,0.5555555555555556,1.7202425532283628e-06,1
0,3,9,2,0,0.15327883817156301,0.5308619180058747,2,1.0,9.81292021268667e-06,0
1,8,10,6,5,0.23411185122838865,0.05512639300233988,1,0.16666666666666666,5.188370858133384e-06,1
3,2,5,8,1,0.17215962918868188,0.26406424635046594,2,0.25,3.7017120990290312e-06,1
0,2,11,10,1,0.31793311789655804,0.19648643175370115,0,0.0,1.585019283863283e-05,0
0,7,8,7,4,0.35520390682497693,0.1666835427622354,2,0.2857142857142857,3.5346407273972437e-06,0
0,3,11,3,4,0.3367892418857344,0.48949330952121184,1,0.3333333333333333,6.774533594059959e-06,0
2,4,12,3,5,0.06284344854892446,0.5899458405100153,0,0.0,1.2137362479946613e-06,0
0,6,7,8,4,0.24971841680321658,0.32254697546193595,2,0.25,8.735797537365763e-06,1
0,1,20,5,0,0.1141606429258741,0.24154372936933574,2,0.4,1.2089719310313553e-05,0
0,9,8,11,3,0.47091129512285756,0.32609479342665193,3,0.2727272727272727,7.0448349861734964e-06,1
1,7,18,3,4,0.12321571701063061,0.37534551061086285,1,0.3333333333333333,5.1767562574994184e-06,0
2,16,6,6,2,0.3350745180930006,0.2497183442605826,2,0.3333333333333333,5.891449341799667e-06,1
0,5,16,6,5,0.19754739212235042,0.21595238353350563,2,0.3333333333333333,2.8523399444253544e-06,1
0,13,20,5,2,0.15615408995684993,0.3650906751803125,0,0.0,4.207885337173324e-06,0
2,14,4,11,5,0.33752359043398195,0.30726643402630593,1,0.09090909090909091,3.4528608998290044e-06,1
0,16,14,2,4,0.2951098114549162,0.3444632533677287,1,0.5,1.3003801516806966e-05,1
1,13,3,2,2,0.3806584755020386,0.43786406469122496,0,0.0,4.873019587286782e-06,0
0,14,18,10,4,0.2267472537777327,0.35253299279591754,0,0.0,5.899798214950698e-06,0
0,13,24,10,1,0.44346880263211325,0.38766927660249795,1,0.1,1.154205340084219e-05,0
1,15,23,2,4,0.9156250494340058,0.3819885982940697,0,0.0,3.381173636869356e-06,0
0,7,21,3,3,0.4106390368155985,0.5752805070720072,1,0.3333333333333333,2.6216269817527425e-06,0
1,14,5,6,1,0.5348384705771759,0.28893142048375897,0,0.0,1.0607332052452156e-05,0
0,4,10,2,0,1.0565865181209984,0.5432964325117546,5,2.5,1.8660288917898656e-05,1
0,18,8,4,0,0.47704027237540947,0.200095999881705,0,0.0,3.846128822219668e-06,0
1,16,17,11,4,0.4460323561957665,0.29693940001491825,0,0.0,1.1406681002359673e-05,0
0,19,2,5,5,0.805448581527455,0.41038598647043295,0,0.0,1.1113017845346784e-05,0
1,7,14,7,1,0.26685557049767855,0.39796266685985715,1,0.14285714285714285,1.3183706895968795e-05,0
0,12,11,11,0,0.3523541375496231,0.5532063174060117,1,0.09090909090909091,6.933168865546104e-06,0
0,18,15,6,5,0.3487240582413046,0.4109043991229448,4,0.6666666666666666,1.939191318485214e-06,1
0,11,7,11,5,0.28284406746720236,0.30525091843122804,1,0.09090909090909091,4.353329026432112e-06,0
4,14,11,9,0,0.7764146599905505,0.5021208362616595,1,0.1111111111111111,1.4371960864453343e-05,1
0,4,15,2,2,0.2940950727438076,0.4428114613631466,1,0.5,1.1299512528822334e-05,0
1,5,15,3,5,0.34603297112193276,0.21094967289118385,0,0.0,7.2532143234099875e-06,0
1,9,18,2,4,0.4194912051592388,0.25687796139420743,2,1.0,4.528765140605359e-06,1
1,19,2,8,1,0.20414176187891378,0.3873159602492423,3,0.375,8.192034209894627e-06,1
0,11,14,3,1,0.0764186073084833,0.48211882255628735,0,0.0,2.1573918308770593e-05,0
0,11,23,6,2,0.05069533942380131,0.5130494077487019,0,0.0,1.002956789257992e-05,0
3,9,19,3,0,0.6388242054231663,0.7345091049473514,0,0.0,1.3028765488660233e-05,0
2,19,12,7,5,0.7599028638797137,0.7061896555900937,1,0.14285714285714285,1.4844247898772587e-05,1
3,11,24,2,1,0.6464783744947364,0.2276339933633501,0,0.0,4.199915204604565e-06,0
1,5,3,4,2,0.20624112330779262,0.39732899264614446,1,0.25,1.1445625922296932e-05,0
1,5,12,6,5,0.026964706066343713,0.22928969161568175,1,0.16666666666666666,4.159933212820344e-06,1
0,19,13,2,3,0.7865820450059563,0.6214397933151327,1,0.5,1.3037431277749372e-05,0
0,6,6,8,2,0.3161897362239792,0.3420912826328312,0,0.0,1.0081362544432264e-05,0
0,9,12,5,5,0.33172286532739653,0.5069210987368803,0,0.0,1.0226619162080202e-05,0
2,9,7,8,0,0.374824896710642,0.2866516806739673,2,0.25,8.936319320792166e-06,1
0,2,12,10,4,0.1074584926154073,0.17431697107052105,2,0.2,4.935792559066133e-06,0
0,3,18,10,4,0.4856276182596224,0.2969026594810534,0,0.0,4.118821892402918e-06,0
1,17,21,11,1,0.26927669078592104,0.7278536334334492,1,0.09090909090909091,5.098197858147976e-06,0
2,5,10,2,3,0.17256559118429873,0.2940573415954916,1,0.5,1.5316372081016734e-05,1
0,5,10,8,4,0.5512037603571787,0.034266076071393155,1,0.125,1.1288609914262515e-05,0
